connection_id,time,rsrp,sinr
15506070444449457578,2019-02-19T20:17:00.800Z,-89.0,2.0
15506076339592227419,2019-02-19T20:26:09.600Z,-87.0,2.0
15506076339592227419,2019-02-19T20:26:30.000Z,-90.0,2.0
15506076339592227419,2019-02-19T20:27:51.600Z,-88.0,7.0
15506076339592227419,2019-02-19T20:24:02.400Z,-84.0,10.0
15506076339592227419,2019-02-19T20:24:51.000Z,-79.0,14.0
15506076339592227419,2019-02-19T20:25:13.200Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:15.800Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:27.600Z,-78.0,3.0
15506076339592227419,2019-02-19T20:25:45.400Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:27:46.200Z,-83.0,2.0
15506076339592227419,2019-02-19T20:28:26.600Z,-88.0,6.0
15506076339592227419,2019-02-19T20:24:05.800Z,-84.0,10.0
15506076339592227419,2019-02-19T20:24:52.000Z,-79.0,14.0
15506076339592227419,2019-02-19T20:24:54.000Z,-79.0,14.0
15506076339592227419,2019-02-19T20:25:43.000Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:26:12.200Z,-87.6,2.4
15506076339592227419,2019-02-19T20:24:26.600Z,-84.0,12.0
15506076339592227419,2019-02-19T20:27:46.400Z,-83.0,2.0
15506076339592227419,2019-02-19T20:25:22.000Z,-78.0,13.0
15506076339592227419,2019-02-19T20:28:04.200Z,-88.0,7.0
15506076339592227419,2019-02-19T20:24:34.600Z,-84.0,0.0
15506076339592227419,2019-02-19T20:25:06.800Z,-79.2,10.8
15506076339592227419,2019-02-19T20:25:31.400Z,-78.0,3.0
15506076339592227419,2019-02-19T20:25:48.000Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:25:48.800Z,-79.2,6.800000000000001
15506076339592227419,2019-02-19T20:25:51.600Z,-79.0,9.0
15506076339592227419,2019-02-19T20:26:20.600Z,-90.0,4.0
15506076339592227419,2019-02-19T20:27:52.200Z,-88.0,7.0
15506076339592227419,2019-02-19T20:27:45.400Z,-83.0,2.0
15506076339592227419,2019-02-19T20:27:56.600Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:21.400Z,-88.0,6.0
15506076339592227419,2019-02-19T20:24:20.800Z,-84.0,12.0
15506076339592227419,2019-02-19T20:25:00.000Z,-84.0,2.0
15506076339592227419,2019-02-19T20:27:40.200Z,-83.0,2.0
15506076339592227419,2019-02-19T20:27:50.000Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:30.000Z,-88.0,6.0
15506076339592227419,2019-02-19T20:29:53.800Z,-86.0,3.0
15506076339592227419,2019-02-19T20:24:07.400Z,-84.0,3.0
15506076339592227419,2019-02-19T20:27:24.000Z,-68.0,12.0
15506076339592227419,2019-02-19T20:27:40.600Z,-83.0,2.0
15506070444449457578,2019-02-19T20:16:56.000Z,-89.0,2.0
15506076339592227419,2019-02-19T20:27:21.000Z,-68.0,12.0
15506076339592227419,2019-02-19T20:27:59.400Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:19.800Z,-88.0,6.0
15506076339592227419,2019-02-19T20:28:22.000Z,-88.0,6.0
15506076339592227419,2019-02-19T20:24:40.800Z,-84.0,0.0
15506076339592227419,2019-02-19T20:25:16.000Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:29.400Z,-78.0,3.0
15506076339592227419,2019-02-19T20:25:45.800Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:25:52.800Z,-79.0,9.0
15506076339592227419,2019-02-19T20:27:21.600Z,-68.0,12.0
15506076339592227419,2019-02-19T20:27:35.000Z,-68.0,7.0
15506076339592227419,2019-02-19T20:25:20.000Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:20.800Z,-78.0,13.0
15506076339592227419,2019-02-19T20:26:04.200Z,-87.0,2.0
15506076339592227419,2019-02-19T20:27:27.200Z,-68.0,7.0
15506076339592227419,2019-02-19T20:28:05.200Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:08.800Z,-94.0,-4.0
15506076339592227419,2019-02-19T20:24:58.200Z,-84.0,2.0
15506076339592227419,2019-02-19T20:26:10.400Z,-87.0,2.0
15506076339592227419,2019-02-19T20:26:18.200Z,-90.0,4.0
15506076339592227419,2019-02-19T20:28:07.800Z,-94.0,-4.0
15506076339592227419,2019-02-19T20:24:46.400Z,-79.0,14.0
15506076339592227419,2019-02-19T20:26:24.000Z,-90.0,4.0
15506076339592227419,2019-02-19T20:27:36.600Z,-77.0,4.0
15506076339592227419,2019-02-19T20:28:11.200Z,-94.0,-4.0
15506076339592227419,2019-02-19T20:25:20.600Z,-78.0,13.0
15506076339592227419,2019-02-19T20:27:56.200Z,-88.0,7.0
15506076339592227419,2019-02-19T20:27:58.000Z,-88.0,7.0
15506076339592227419,2019-02-19T20:27:39.400Z,-83.0,2.0
15506076339592227419,2019-02-19T20:27:40.000Z,-83.0,2.0
15506076339592227419,2019-02-19T20:24:58.600Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:11.600Z,-78.0,13.0
15506076339592227419,2019-02-19T20:27:51.400Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:08.400Z,-94.0,-4.0
15506076339592227419,2019-02-19T20:25:10.400Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:18.800Z,-78.0,13.0
15506076339592227419,2019-02-19T20:28:05.600Z,-88.0,7.0
15506076339592227419,2019-02-19T20:24:06.000Z,-84.0,10.0
15506076339592227419,2019-02-19T20:26:04.600Z,-87.0,2.0
15506076339592227419,2019-02-19T20:27:26.800Z,-68.0,7.0
15506076339592227419,2019-02-19T20:24:41.400Z,-84.0,0.0
15506076339592227419,2019-02-19T20:25:16.200Z,-78.0,13.0
15506076339592227419,2019-02-19T20:26:20.200Z,-90.0,4.0
15506076339592227419,2019-02-19T20:27:28.200Z,-68.0,7.0
15506076339592227419,2019-02-19T20:28:06.200Z,-89.2,4.8
15506076339592227419,2019-02-19T20:27:35.800Z,-68.0,7.0
15506076339592227419,2019-02-19T20:27:46.000Z,-83.0,2.0
15506076339592227419,2019-02-19T20:27:49.200Z,-88.0,7.0
15506076339592227419,2019-02-19T20:27:49.400Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:09.000Z,-94.0,-4.0
15506076339592227419,2019-02-19T20:24:57.600Z,-84.0,2.0
15506076339592227419,2019-02-19T20:24:59.400Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:22.200Z,-78.0,13.0
15506076339592227419,2019-02-19T20:24:26.000Z,-84.0,12.0
15506076339592227419,2019-02-19T20:25:16.600Z,-78.0,13.0
15506076339592227419,2019-02-19T20:24:58.800Z,-84.0,2.0
15506076339592227419,2019-02-19T20:26:05.800Z,-87.0,2.0
15506076339592227419,2019-02-19T20:26:22.200Z,-90.0,4.0
15506076339592227419,2019-02-19T20:27:33.600Z,-68.0,7.0
15506076339592227419,2019-02-19T20:27:37.800Z,-83.0,2.0
15506076339592227419,2019-02-19T20:28:24.400Z,-88.0,6.0
15506076339592227419,2019-02-19T20:24:08.400Z,-84.0,3.0
15506076339592227419,2019-02-19T20:25:17.000Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:30.800Z,-78.0,3.0
15506076339592227419,2019-02-19T20:25:59.800Z,-79.0,9.0
15506076339592227419,2019-02-19T20:26:29.600Z,-90.0,2.0
15506076339592227419,2019-02-19T20:27:22.000Z,-68.0,12.0
15506076339592227419,2019-02-19T20:25:34.600Z,-78.0,3.0
15506076339592227419,2019-02-19T20:26:02.400Z,-87.0,2.0
15506076339592227419,2019-02-19T20:26:20.800Z,-90.0,4.0
15506076339592227419,2019-02-19T20:27:24.400Z,-68.0,10.0
15506076339592227419,2019-02-19T20:25:04.000Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:04.200Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:04.200Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:24.400Z,-78.0,9.0
15506076339592227419,2019-02-19T20:24:01.600Z,-84.0,10.0
15506076339592227419,2019-02-19T20:24:09.600Z,-84.0,3.0
15506076339592227419,2019-02-19T20:24:53.800Z,-79.0,14.0
15506076339592227419,2019-02-19T20:24:53.800Z,-79.0,14.0
15506076339592227419,2019-02-19T20:26:06.200Z,-87.0,2.0
15506076339592227419,2019-02-19T20:27:53.600Z,-88.0,7.0
15506076339592227419,2019-02-19T20:24:59.200Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:05.800Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:22.600Z,-78.0,13.0
15506076339592227419,2019-02-19T20:27:39.800Z,-83.0,2.0
15506076339592227419,2019-02-19T20:28:10.800Z,-94.0,-4.0
15506076339592227419,2019-02-19T20:28:23.600Z,-88.0,6.0
15506076339592227419,2019-02-19T20:24:43.800Z,-79.0,14.0
15506076339592227419,2019-02-19T20:26:23.800Z,-90.0,4.0
15506076339592227419,2019-02-19T20:27:47.000Z,-83.0,2.0
15506070444449457578,2019-02-19T20:16:56.600Z,-89.0,2.0
15506070444449457578,2019-02-19T20:17:00.200Z,-89.0,2.0
15506076339592227419,2019-02-19T20:24:23.800Z,-84.0,12.0
15506076339592227419,2019-02-19T20:27:52.000Z,-88.0,7.0
15506076339592227419,2019-02-19T20:27:27.000Z,-68.0,7.0
15506076339592227419,2019-02-19T20:24:31.600Z,-84.0,0.0
15506076339592227419,2019-02-19T20:25:49.200Z,-79.0,9.0
15506076339592227419,2019-02-19T20:28:34.800Z,-78.0,0.0
15506076339592227419,2019-02-19T20:29:54.600Z,-86.0,4.8
15506076339592227419,2019-02-19T20:25:57.600Z,-79.0,9.0
15506076339592227419,2019-02-19T20:26:13.000Z,-90.0,4.0
15506076339592227419,2019-02-19T20:28:26.200Z,-88.0,6.0
15506076339592227419,2019-02-19T20:28:33.400Z,-78.0,0.0
15506076339592227419,2019-02-19T20:25:08.400Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:37.200Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:27:46.800Z,-83.0,2.0
15506076339592227419,2019-02-19T20:27:55.800Z,-88.0,7.0
15506076339592227419,2019-02-19T20:24:51.200Z,-79.0,14.0
15506076339592227419,2019-02-19T20:25:02.200Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:57.800Z,-79.0,9.0
15506076339592227419,2019-02-19T20:28:24.600Z,-88.0,6.0
15506076339592227419,2019-02-19T20:29:51.800Z,-86.0,3.0
15506076339592227419,2019-02-19T20:24:33.600Z,-84.0,0.0
15506076339592227419,2019-02-19T20:25:02.400Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:16.800Z,-78.0,13.0
15506076339592227419,2019-02-19T20:28:12.800Z,-89.2,4.0
15506076339592227419,2019-02-19T20:24:26.800Z,-84.0,12.0
15506076339592227419,2019-02-19T20:24:52.600Z,-79.0,14.0
15506076339592227419,2019-02-19T20:24:56.800Z,-84.0,2.0
15506076339592227419,2019-02-19T20:28:28.400Z,-88.0,6.0
15506076339592227419,2019-02-19T20:28:35.200Z,-78.0,0.0
15506070444449457578,2019-02-19T20:17:02.600Z,-89.0,2.0
15506076339592227419,2019-02-19T20:24:30.200Z,-84.0,9.6
15506076339592227419,2019-02-19T20:26:26.600Z,-90.0,2.0
15506076339592227419,2019-02-19T20:24:57.200Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:10.000Z,-78.0,13.0
15506076339592227419,2019-02-19T20:26:08.800Z,-87.0,2.0
15506076339592227419,2019-02-19T20:27:36.800Z,-80.0,3.0
15506076339592227419,2019-02-19T20:27:48.000Z,-83.0,2.0
15506076339592227419,2019-02-19T20:24:02.600Z,-84.0,10.0
15506076339592227419,2019-02-19T20:25:19.000Z,-78.0,13.0
15506076339592227419,2019-02-19T20:26:04.400Z,-87.0,2.0
15506076339592227419,2019-02-19T20:27:49.800Z,-88.0,7.0
15506076339592227419,2019-02-19T20:24:06.400Z,-84.0,7.2
15506076339592227419,2019-02-19T20:24:31.000Z,-84.0,0.0
15506076339592227419,2019-02-19T20:24:47.600Z,-79.0,14.0
15506076339592227419,2019-02-19T20:25:39.600Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:27:32.800Z,-68.0,7.0
15506076339592227419,2019-02-19T20:25:55.000Z,-79.0,9.0
15506076339592227419,2019-02-19T20:26:10.600Z,-87.0,2.0
15506076339592227419,2019-02-19T20:28:06.800Z,-92.8,-1.8000000000000007
15506076339592227419,2019-02-19T20:28:15.800Z,-88.0,6.0
15506070444449457578,2019-02-19T20:17:03.000Z,-89.0,2.0
15506076339592227419,2019-02-19T20:24:37.600Z,-84.0,0.0
15506076339592227419,2019-02-19T20:24:53.400Z,-79.0,14.0
15506076339592227419,2019-02-19T20:24:56.600Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:18.600Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:40.000Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:25:48.400Z,-79.6,2.4000000000000004
15506076339592227419,2019-02-19T20:27:22.400Z,-68.0,12.0
15506076339592227419,2019-02-19T20:27:28.000Z,-68.0,7.0
15506076339592227419,2019-02-19T20:27:50.600Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:14.800Z,-88.0,6.0
15506076339592227419,2019-02-19T20:24:35.800Z,-84.0,0.0
15506076339592227419,2019-02-19T20:25:56.600Z,-79.0,9.0
15506076339592227419,2019-02-19T20:27:44.200Z,-83.0,2.0
15506076339592227419,2019-02-19T20:28:13.400Z,-88.0,6.0
15506076339592227419,2019-02-19T20:28:31.200Z,-78.0,0.0
15506070444449457578,2019-02-19T20:17:01.200Z,-89.0,2.0
15506076339592227419,2019-02-19T20:24:29.600Z,-84.0,12.0
15506076339592227419,2019-02-19T20:26:05.400Z,-87.0,2.0
15506076339592227419,2019-02-19T20:26:21.200Z,-90.0,4.0
15506076339592227419,2019-02-19T20:26:22.000Z,-90.0,4.0
15506076339592227419,2019-02-19T20:28:29.800Z,-88.0,6.0
15506070444449457578,2019-02-19T20:16:57.800Z,-89.0,2.0
15506076339592227419,2019-02-19T20:26:21.800Z,-90.0,4.0
15506076339592227419,2019-02-19T20:27:29.200Z,-68.0,7.0
15506076339592227419,2019-02-19T20:27:51.200Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:17.800Z,-88.0,6.0
15506070444449457578,2019-02-19T20:16:58.800Z,-89.0,2.0
15506076339592227419,2019-02-19T20:24:00.800Z,-84.0,10.0
15506076339592227419,2019-02-19T20:24:33.200Z,-84.0,0.0
15506076339592227419,2019-02-19T20:24:46.600Z,-79.0,14.0
15506076339592227419,2019-02-19T20:24:54.800Z,-83.0,4.4
15506076339592227419,2019-02-19T20:25:29.200Z,-78.0,3.0
15506076339592227419,2019-02-19T20:25:52.000Z,-79.0,9.0
15506076339592227419,2019-02-19T20:26:21.400Z,-90.0,4.0
15506076339592227419,2019-02-19T20:24:01.800Z,-84.0,10.0
15506076339592227419,2019-02-19T20:24:03.800Z,-84.0,10.0
15506076339592227419,2019-02-19T20:24:31.200Z,-84.0,0.0
15506076339592227419,2019-02-19T20:24:50.600Z,-79.0,14.0
15506076339592227419,2019-02-19T20:25:25.200Z,-78.0,3.0
15506076339592227419,2019-02-19T20:25:35.800Z,-78.0,3.0
15506076339592227419,2019-02-19T20:26:10.800Z,-87.0,2.0
15506076339592227419,2019-02-19T20:27:55.000Z,-88.0,7.0
15506076339592227419,2019-02-19T20:27:59.800Z,-88.0,7.0
15506076339592227419,2019-02-19T20:24:27.800Z,-84.0,12.0
15506076339592227419,2019-02-19T20:24:36.400Z,-84.0,0.0
15506076339592227419,2019-02-19T20:25:43.600Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:26:13.200Z,-90.0,4.0
15506076339592227419,2019-02-19T20:24:55.200Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:48.200Z,-79.8,0.20000000000000018
15506076339592227419,2019-02-19T20:28:15.200Z,-88.0,6.0
15506070444449457578,2019-02-19T20:16:56.800Z,-89.0,2.0
15506076339592227419,2019-02-19T20:24:35.400Z,-84.0,0.0
15506076339592227419,2019-02-19T20:24:58.400Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:12.800Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:23.000Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:36.600Z,-79.2,0.0
15506076339592227419,2019-02-19T20:26:17.800Z,-90.0,4.0
15506076339592227419,2019-02-19T20:27:23.400Z,-68.0,12.0
15506076339592227419,2019-02-19T20:28:02.200Z,-88.0,7.0
15506076339592227419,2019-02-19T20:24:59.000Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:14.800Z,-78.0,13.0
15506076339592227419,2019-02-19T20:26:26.800Z,-90.0,2.0
15506076339592227419,2019-02-19T20:28:11.000Z,-94.0,-4.0
15506076339592227419,2019-02-19T20:28:16.800Z,-88.0,6.0
15506076339592227419,2019-02-19T20:28:30.400Z,-84.0,3.6
15506070444449457578,2019-02-19T20:17:00.600Z,-89.0,2.0
15506076339592227419,2019-02-19T20:25:27.000Z,-78.0,3.0
15506076339592227419,2019-02-19T20:27:26.200Z,-68.0,7.0
15506076339592227419,2019-02-19T20:28:32.600Z,-78.0,0.0
15506076339592227419,2019-02-19T20:24:36.200Z,-84.0,0.0
15506076339592227419,2019-02-19T20:24:38.000Z,-84.0,0.0
15506076339592227419,2019-02-19T20:25:22.400Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:33.600Z,-78.0,3.0
15506076339592227419,2019-02-19T20:27:57.200Z,-88.0,7.0
15506076339592227419,2019-02-19T20:25:29.600Z,-78.0,3.0
15506076339592227419,2019-02-19T20:27:41.200Z,-83.0,2.0
15506076339592227419,2019-02-19T20:27:58.200Z,-88.0,7.0
15506076339592227419,2019-02-19T20:24:35.600Z,-84.0,0.0
15506076339592227419,2019-02-19T20:25:00.200Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:44.400Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:26:05.200Z,-87.0,2.0
15506076339592227419,2019-02-19T20:26:05.200Z,-87.0,2.0
15506076339592227419,2019-02-19T20:26:28.400Z,-90.0,2.0
15506076339592227419,2019-02-19T20:27:53.000Z,-88.0,7.0
15506076339592227419,2019-02-19T20:27:49.000Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:03.800Z,-88.0,7.0
15506076339592227419,2019-02-19T20:29:52.600Z,-86.0,3.0
15506076339592227419,2019-02-19T20:27:33.400Z,-68.0,7.0
15506076339592227419,2019-02-19T20:24:32.200Z,-84.0,0.0
15506076339592227419,2019-02-19T20:24:39.600Z,-84.0,0.0
15506076339592227419,2019-02-19T20:25:28.200Z,-78.0,3.0
15506076339592227419,2019-02-19T20:25:37.800Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:26:27.600Z,-90.0,2.0
15506076339592227419,2019-02-19T20:24:48.800Z,-79.0,14.0
15506076339592227419,2019-02-19T20:25:34.000Z,-78.0,3.0
15506076339592227419,2019-02-19T20:27:54.800Z,-88.0,7.0
15506076339592227419,2019-02-19T20:27:33.000Z,-68.0,7.0
15506076339592227419,2019-02-19T20:27:43.600Z,-83.0,2.0
15506076339592227419,2019-02-19T20:28:03.600Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:19.000Z,-88.0,6.0
15506076339592227419,2019-02-19T20:29:51.600Z,-86.0,3.0
15506076339592227419,2019-02-19T20:24:50.200Z,-79.0,14.0
15506076339592227419,2019-02-19T20:25:02.600Z,-84.0,2.0
15506076339592227419,2019-02-19T20:25:29.800Z,-78.0,3.0
15506076339592227419,2019-02-19T20:25:38.400Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:28:13.600Z,-88.0,6.0
15506076339592227419,2019-02-19T20:28:22.600Z,-88.0,6.0
15506076339592227419,2019-02-19T20:24:08.600Z,-84.0,3.0
15506076339592227419,2019-02-19T20:24:08.800Z,-84.0,3.0
15506076339592227419,2019-02-19T20:24:47.200Z,-79.0,14.0
15506076339592227419,2019-02-19T20:25:09.800Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:50.000Z,-79.0,9.0
15506076339592227419,2019-02-19T20:26:29.200Z,-90.0,2.0
15506076339592227419,2019-02-19T20:28:24.000Z,-88.0,6.0
15506076339592227419,2019-02-19T20:28:30.200Z,-86.0,4.8
15506076339592227419,2019-02-19T20:28:30.600Z,-82.0,2.4000000000000004
15506076339592227419,2019-02-19T20:24:21.200Z,-84.0,12.0
15506076339592227419,2019-02-19T20:24:29.400Z,-84.0,12.0
15506076339592227419,2019-02-19T20:24:36.800Z,-84.0,0.0
15506076339592227419,2019-02-19T20:25:14.400Z,-78.0,13.0
15506076339592227419,2019-02-19T20:26:08.000Z,-87.0,2.0
15506076339592227419,2019-02-19T20:27:52.400Z,-88.0,7.0
15506076339592227419,2019-02-19T20:27:32.000Z,-68.0,7.0
15506076339592227419,2019-02-19T20:27:38.800Z,-83.0,2.0
15506076339592227419,2019-02-19T20:28:27.400Z,-88.0,6.0
15506070444449457578,2019-02-19T20:17:01.000Z,-89.0,2.0
15506076339592227419,2019-02-19T20:25:12.600Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:26.200Z,-78.0,3.0
15506076339592227419,2019-02-19T20:26:01.600Z,-87.0,2.0
15506076339592227419,2019-02-19T20:26:21.600Z,-90.0,4.0
15506076339592227419,2019-02-19T20:27:41.000Z,-83.0,2.0
15506070444449457578,2019-02-19T20:16:55.800Z,-89.0,2.0
15506076339592227419,2019-02-19T20:27:43.000Z,-83.0,2.0
15506076339592227419,2019-02-19T20:28:00.400Z,-88.0,7.0
15506076339592227419,2019-02-19T20:25:58.800Z,-79.0,9.0
15506076339592227419,2019-02-19T20:27:42.600Z,-83.0,2.0
15506076339592227419,2019-02-19T20:27:45.600Z,-83.0,2.0
15506076339592227419,2019-02-19T20:28:04.400Z,-88.0,7.0
15506076339592227419,2019-02-19T20:25:24.200Z,-78.0,11.0
15506076339592227419,2019-02-19T20:25:56.400Z,-79.0,9.0
15506076339592227419,2019-02-19T20:26:08.600Z,-87.0,2.0
15506076339592227419,2019-02-19T20:24:02.800Z,-84.0,10.0
15506076339592227419,2019-02-19T20:24:24.200Z,-84.0,12.0
15506076339592227419,2019-02-19T20:24:30.400Z,-84.0,7.2
15506076339592227419,2019-02-19T20:25:45.200Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:25:46.200Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:27:21.200Z,-68.0,12.0
15506076339592227419,2019-02-19T20:27:36.200Z,-71.0,6.0
15506076339592227419,2019-02-19T20:27:44.400Z,-83.0,2.0
15506076339592227419,2019-02-19T20:24:06.600Z,-84.0,5.800000000000001
15506076339592227419,2019-02-19T20:24:21.400Z,-84.0,12.0
15506076339592227419,2019-02-19T20:25:08.800Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:33.200Z,-78.0,3.0
15506076339592227419,2019-02-19T20:27:54.400Z,-88.0,7.0
15506076339592227419,2019-02-19T20:27:23.600Z,-68.0,12.0
15506076339592227419,2019-02-19T20:24:38.200Z,-84.0,0.0
15506076339592227419,2019-02-19T20:24:50.000Z,-79.0,14.0
15506076339592227419,2019-02-19T20:25:19.200Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:36.000Z,-78.0,3.0
15506076339592227419,2019-02-19T20:26:27.200Z,-90.0,2.0
15506076339592227419,2019-02-19T20:28:34.000Z,-78.0,0.0
15506076339592227419,2019-02-19T20:28:34.400Z,-78.0,0.0
15506076339592227419,2019-02-19T20:26:03.000Z,-87.0,2.0
15506076339592227419,2019-02-19T20:26:04.800Z,-87.0,2.0
15506076339592227419,2019-02-19T20:27:54.200Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:13.000Z,-88.0,6.0
15506076339592227419,2019-02-19T20:28:18.800Z,-88.0,6.0
15506076339592227419,2019-02-19T20:28:29.600Z,-88.0,6.0
15506076339592227419,2019-02-19T20:25:06.200Z,-82.8,4.2
15506076339592227419,2019-02-19T20:25:14.600Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:20.400Z,-78.0,13.0
15506076339592227419,2019-02-19T20:27:41.600Z,-83.0,2.0
15506076339592227419,2019-02-19T20:28:00.000Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:02.000Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:20.000Z,-88.0,6.0
15506076339592227419,2019-02-19T20:28:28.600Z,-88.0,6.0
15506076339592227419,2019-02-19T20:24:53.200Z,-79.0,14.0
15506076339592227419,2019-02-19T20:27:31.800Z,-68.0,7.0
15506076339592227419,2019-02-19T20:28:06.600Z,-91.6,0.39999999999999947
15506076339592227419,2019-02-19T20:28:16.600Z,-88.0,6.0
15506076339592227419,2019-02-19T20:28:28.800Z,-88.0,6.0
15506076339592227419,2019-02-19T20:27:29.000Z,-68.0,7.0
15506076339592227419,2019-02-19T20:27:43.800Z,-83.0,2.0
15506076339592227419,2019-02-19T20:28:01.000Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:26.400Z,-88.0,6.0
15506076339592227419,2019-02-19T20:25:35.600Z,-78.0,3.0
15506076339592227419,2019-02-19T20:25:41.200Z,-80.0,-2.0
15506076339592227419,2019-02-19T20:26:08.400Z,-87.0,2.0
15506076339592227419,2019-02-19T20:28:19.600Z,-88.0,6.0
15506076339592227419,2019-02-19T20:26:26.000Z,-90.0,2.0
15506076339592227419,2019-02-19T20:27:33.800Z,-68.0,7.0
15506076339592227419,2019-02-19T20:26:28.600Z,-90.0,2.0
15506076339592227419,2019-02-19T20:27:31.600Z,-68.0,7.0
15506076339592227419,2019-02-19T20:28:11.600Z,-94.0,-4.0
15506076339592227419,2019-02-19T20:28:17.200Z,-88.0,6.0
15506076339592227419,2019-02-19T20:25:05.600Z,-84.0,2.0
15506076339592227419,2019-02-19T20:27:52.600Z,-88.0,7.0
15506076339592227419,2019-02-19T20:27:38.400Z,-83.0,2.0
15506076339592227419,2019-02-19T20:27:43.200Z,-83.0,2.0
15506076339592227419,2019-02-19T20:27:57.400Z,-88.0,7.0
15506076339592227419,2019-02-19T20:27:57.800Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:03.400Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:27.600Z,-88.0,6.0
15506076339592227419,2019-02-19T20:24:21.000Z,-84.0,12.0
15506076339592227419,2019-02-19T20:24:33.000Z,-84.0,0.0
15506076339592227419,2019-02-19T20:24:37.200Z,-84.0,0.0
15506076339592227419,2019-02-19T20:24:45.200Z,-79.0,14.0
15506076339592227419,2019-02-19T20:25:57.000Z,-79.0,9.0
15506076339592227419,2019-02-19T20:26:05.600Z,-87.0,2.0
15506076339592227419,2019-02-19T20:27:37.000Z,-83.0,2.0
15506076339592227419,2019-02-19T20:27:38.000Z,-83.0,2.0
15506076339592227419,2019-02-19T20:24:25.400Z,-84.0,12.0
15506076339592227419,2019-02-19T20:26:28.000Z,-90.0,2.0
15506076339592227419,2019-02-19T20:27:52.800Z,-88.0,7.0
15506076339592227419,2019-02-19T20:27:38.600Z,-83.0,2.0
15506076339592227419,2019-02-19T20:28:04.600Z,-88.0,7.0
15506076339592227419,2019-02-19T20:28:11.400Z,-94.0,-4.0
15506076339592227419,2019-02-19T20:28:26.800Z,-88.0,6.0
15506076339592227419,2019-02-19T20:29:52.000Z,-86.0,3.0
15506070444449457578,2019-02-19T20:16:59.400Z,-89.0,2.0
15506076339592227419,2019-02-19T20:25:12.400Z,-78.0,13.0
15506076339592227419,2019-02-19T20:25:52.400Z,-79.0,9.0
15506076339592227419,2019-02-19T20:26:03.600Z,-87.0,2.0
15506076339592227419,2019-02-19T20:28:18.000Z,-88.0,6.0
